Topic,Language1,Language2,TopicSimilarity
sports,PT-PT,ro,0.4840446263998674
sports,PT-PT,da,0.3085402730805002
sports,PT-PT,fr,0.4684043163256146
sports,PT-PT,pl,0.30405312819422226
sports,PT-PT,hu,0.2663359639680756
sports,PT-PT,el,0.12197199043631898
sports,PT-PT,NB,0.3035139605096503
sports,ro,da,0.3750496264382552
sports,ro,fr,0.4962004384834619
sports,ro,pl,0.36510870652315713
sports,ro,hu,0.33826934567429723
sports,ro,el,0.17741314444606135
sports,ro,NB,0.36298720181864375
sports,da,fr,0.34582526892799276
sports,da,pl,0.3386682833035374
sports,da,hu,0.3340160416518357
sports,da,el,0.15884800634423496
sports,da,NB,0.7563392352511085
sports,fr,pl,0.2971074274637979
sports,fr,hu,0.28038498975516435
sports,fr,el,0.11786629375946248
sports,fr,NB,0.33974285208213206
sports,pl,hu,0.30897351415372115
sports,pl,el,0.13562209075849135
sports,pl,NB,0.3362044640348625
sports,hu,el,0.1718549449740661
sports,hu,NB,0.3262816424136206
sports,el,NB,0.15604220587311043
transportations,en,de,0.4552996353913379
transportations,en,nl,0.5321318464019705
transportations,en,cs,0.38627849916773244
transportations,en,it,0.3869736027088784
transportations,en,es,0.36993359059111713
transportations,en,PT-PT,0.32665233039385755
transportations,en,ro,0.418352778850888
transportations,en,da,0.47932490757842444
transportations,en,fr,0.3899698984534926
transportations,en,pl,0.3546734464575541
transportations,en,hu,0.3480050366118737
transportations,en,el,0.2145080376825246
transportations,en,NB,0.48503513719907326
transportations,de,nl,0.5201377834668603
transportations,de,cs,0.3078438333056894
transportations,de,it,0.30265196215490053
transportations,de,es,0.2894155062506451
transportations,de,PT-PT,0.2572484391183546
transportations,de,ro,0.31193665967508794
transportations,de,da,0.45430717547311805
transportations,de,fr,0.3112131921233133
transportations,de,pl,0.3092658112746324
transportations,de,hu,0.32474623996373403
transportations,de,el,0.14980543545881092
transportations,de,NB,0.45056129506094317
transportations,nl,cs,0.33961908442718286
transportations,nl,it,0.34781552998955784
transportations,nl,es,0.3267833285884202
transportations,nl,PT-PT,0.29416573697213416
transportations,nl,ro,0.350212080355399
transportations,nl,da,0.49057719247308773
transportations,nl,fr,0.3277551116695238
transportations,nl,pl,0.3269192080716797
transportations,nl,hu,0.3239986107238377
transportations,nl,el,0.16772926469476743
transportations,nl,NB,0.48532283762943296
transportations,cs,it,0.3166226745934721
transportations,cs,es,0.30739994709362906
transportations,cs,PT-PT,0.2633173060472277
transportations,cs,ro,0.330685189632249
transportations,cs,da,0.3457021969102533
transportations,cs,fr,0.28998352595790755
transportations,cs,pl,0.3536935777344514
transportations,cs,hu,0.31807393253560384
transportations,cs,el,0.16115767058172675
transportations,cs,NB,0.3451602683139644
transportations,it,es,0.5214699185039405
transportations,it,PT-PT,0.4716066937589792
transportations,it,ro,0.48718857567374074
transportations,it,da,0.3336539229849694
transportations,it,fr,0.461178198658648
transportations,it,pl,0.31283665765456176
transportations,it,hu,0.2667722925115685
transportations,it,el,0.1457843026398151
transportations,it,NB,0.32554110349851184
transportations,es,PT-PT,0.6055885719825095
transportations,es,ro,0.5069059787038476
transportations,es,da,0.31901659087092826
transportations,es,fr,0.49583973390246794
transportations,es,pl,0.30200574120893975
transportations,es,hu,0.25509663926220416
transportations,es,el,0.13707412884046877
transportations,es,NB,0.3075618158488458
transportations,PT-PT,ro,0.4661863152333566
transportations,PT-PT,da,0.2923775109015406
transportations,PT-PT,fr,0.45399907502276793
transportations,PT-PT,pl,0.2749639960768792
transportations,PT-PT,hu,0.22424664355910917
transportations,PT-PT,el,0.11702538013029005
transportations,PT-PT,NB,0.28292779240365273
transportations,ro,da,0.3539503818017958
transportations,ro,fr,0.5085088238120123
transportations,ro,pl,0.3368576953823541
transportations,ro,hu,0.2778159692154695
transportations,ro,el,0.15404269900521894
transportations,ro,NB,0.34472979687503236
transportations,da,fr,0.33367815527183153
transportations,da,pl,0.32519579826912515
transportations,da,hu,0.3158514710759812
transportations,da,el,0.15322882119462
transportations,da,NB,0.7358570665041982
transportations,fr,pl,0.29051296829898504
transportations,fr,hu,0.2514956192977624
transportations,fr,el,0.13236638743311865
transportations,fr,NB,0.31975619277639683
transportations,pl,hu,0.2724862689131706
transportations,pl,el,0.14828596845214334
transportations,pl,NB,0.3102330237403845
transportations,hu,el,0.15925733543819545
transportations,hu,NB,0.3072428091367564
transportations,el,NB,0.16796191480445824
weather,en,de,0.49485299907409486
weather,en,nl,0.5188817626772223
weather,en,cs,0.4230396277193654
weather,en,it,0.385433171206409
weather,en,es,0.3740473971933039
weather,en,PT-PT,0.3311275141513597
weather,en,ro,0.3767312099060854
weather,en,da,0.49606421420683855
weather,en,fr,0.3865975083607994
weather,en,pl,0.3369813639375529
weather,en,hu,0.38616058556292004
weather,en,el,0.22498217236365903
weather,en,NB,0.47748345644356077
weather,de,nl,0.5630861373905417
weather,de,cs,0.35275405889581257
weather,de,it,0.3119407965996519
weather,de,es,0.31302445585771105
weather,de,PT-PT,0.2741901662579646
weather,de,ro,0.3137505731788681
weather,de,da,0.5438235821135273
weather,de,fr,0.3139825480988913
weather,de,pl,0.2946496429416682
weather,de,hu,0.3266285682099291
weather,de,el,0.15099821707545433
weather,de,NB,0.5317671584471134
weather,nl,cs,0.3792290776576712
weather,nl,it,0.32651364731390525
weather,nl,es,0.3253384103313742
weather,nl,PT-PT,0.28528714057852017
weather,nl,ro,0.32911267399471533
weather,nl,da,0.5311149118682601
weather,nl,fr,0.31204966291987885
weather,nl,pl,0.3004036480464719
weather,nl,hu,0.3427889759067007
weather,nl,el,0.16446375605157834
weather,nl,NB,0.5083418543523343
weather,cs,it,0.32785202008324626
weather,cs,es,0.3317131416414776
weather,cs,PT-PT,0.2868461619430953
weather,cs,ro,0.3306489274358855
weather,cs,da,0.35799591694882166
weather,cs,fr,0.29821051453574643
weather,cs,pl,0.4262768077486521
weather,cs,hu,0.35585147872157613
weather,cs,el,0.18933028101500513
weather,cs,NB,0.34024110905896465
weather,it,es,0.5933880392732961
weather,it,PT-PT,0.5771940528552205
weather,it,ro,0.5121142400560329
weather,it,da,0.3243603292362338
weather,it,fr,0.49999832420931073
weather,it,pl,0.36594254020469874
weather,it,hu,0.2779293121670483
weather,it,el,0.1383702492732951
weather,it,NB,0.31210813127529
weather,es,PT-PT,0.6599198723031962
weather,es,ro,0.5036640444530187
weather,es,da,0.3212705834615939
weather,es,fr,0.49915177461983273
weather,es,pl,0.35495306248188374
weather,es,hu,0.2812296193372045
weather,es,el,0.1449715506857852
weather,es,NB,0.3002923994038552
weather,PT-PT,ro,0.4746377464362041
weather,PT-PT,da,0.27990772026937494
weather,PT-PT,fr,0.49944534692230025
weather,PT-PT,pl,0.3276401500258467
weather,PT-PT,hu,0.24646617060034035
weather,PT-PT,el,0.11283324833798403
weather,PT-PT,NB,0.2680850529558791
weather,ro,da,0.32560580601857114
weather,ro,fr,0.4818796064914167
weather,ro,pl,0.37407320588978066
weather,ro,hu,0.2818241391059085
weather,ro,el,0.1398169866937082
weather,ro,NB,0.309378684918239
weather,da,fr,0.3042740199802269
weather,da,pl,0.30773069732715175
weather,da,hu,0.3318917052405902
weather,da,el,0.14653597792653175
weather,da,NB,0.8158018199793093
weather,fr,pl,0.32322865560245734
weather,fr,hu,0.24902918769876448
weather,fr,el,0.11942461043288179
weather,fr,NB,0.2893768934582381
weather,pl,hu,0.2855069972288316
weather,pl,el,0.14083319321677665
weather,pl,NB,0.3001177919012673
weather,hu,el,0.1770239939594501
weather,hu,NB,0.3144545566907559
weather,el,NB,0.1344135838482608
